X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,tag
,,787727270,way,9,,clinic,,,,,83053554,,,,ae1ea495235149c4997efb970fedfcbc,,,,,,0,1,,2020/04/03 20:55:27,,,,,3 BN MILITARY HOSPITAL,,NANDJO,,,,,,,
-0.098829720621012,5.58937905072617,6700469570,node,9,,pharmacy,,,,,73244142,,,,906e638638314308a517d188c0103c9c,,,,,,0,1,,2019/08/11 15:23:05,,,,,Biotic Pharmacy Limited,,Enock4seth,,,,,,,
0.343101681793854,6.65449917057865,7781261486,node,9,,hospital,,,,,88882222,,,,35f0e1849d324f01980112e7a0a35ad8,,,,,,0,1,,2020/08/03 14:42:24,,,,,Ghana Health Service,,mawutor,,,,,,,
,,441141152,way,15,,clinic,,,Ghana Health Service,,50174704,,,,830f60116c4543cbb74085e72ea65c6d,,,,Bing 2/25/2011,,0,2,,2017/07/10 12:04:17,,,,,Nachanta CHPS Compound,,Enock4seth,,,,,,,
-0.845749326677975,10.8040755877955,7089598505,node,12,,pharmacy,,,,,78940933,,,,d523e5ed0fa84d5b9e50bade4d77102a,,,,,,0,2,,2019/12/27 20:33:51,,,,,Eye of God Pharmacy,,mfbehrens99,,,,,pharmacy,,
,,786526006,way,12,,hospital,,,,,82923184,,,,9db216f80f0148ad9bf214d7504e8080,,,,,,0,1,,2020/04/01 12:29:23,,,,,Shama Hospital,,Jcasas1,,,,,hospital,,
-2.78515986647889,7.4817647667908,7247675185,node,9,,clinic,,,,,81550127,,,,39c8b409f80741c698b5ee813a3a89b1,,,,,,0,1,,2020/02/27 13:35:44,,,,,Nkyenkyemam chips compound,,Arnson,,,,,,,
-0.63309625221433,5.35840095663039,8942194408,node,9,,pharmacy,,,,,108443963,,,,bbc6b50aa9e548a78cd2e57647986e50,,,,,,0,1,,2021/07/22 17:50:53,,,,,Regiben Pharmacy,,pkodame,,,,,,,
-0.125007829155436,5.61638126798061,6700429721,node,9,,pharmacy,,,,,73243696,,,,bc069c1e90ea4972ba677622d55ca2dc,,,,,,0,1,,2019/08/11 15:02:00,,,,,Over Flowing Grace,,Enock4seth,,,,,,,
-0.213636480750552,5.56517144380882,6883017727,node,9,,pharmacy,,,,,75739002,,,,25e3bbc521264993aea6f6113512fc96,,,,,,0,1,,2019/10/15 18:16:19,,,,,Marpe Pharmacy,,Enock4seth,,,,,,,
-0.014510875999633,5.70467062013529,4741290374,node,9,,pharmacy,,,,,67681938,,,,5e6e7e68bc66430db7374d4df2b38ecd,,,,,,0,2,,2019/03/01 11:15:10,,,,,Gap Pharmacy,,Essuanlive,,,,,,,
-0.0132306241089,5.71945705170467,6553299077,node,6,,pharmacy,,,,,71332507,,,,ecc740019401470097cd1e646625e5b7,,,,,,0,1,,2019/06/17 14:33:49,,,,,,,Teyvi-Angela,,,,,,,
-0.851353048044615,9.40363424636342,6657361534,node,15,,pharmacy,,,,,80402235,,,,7fbcec4c1f9e4fe0a5653fbe5306a176,,,,,,0,2,,2020/02/01 08:14:46,,,,,Medical Lab Pharmacy,,Enock4seth,,,,yes,pharmacy,,
-0.014975065797358,5.70780947523571,3802490268,node,9,,clinic,,,,,34865121,,,,6e19d4cfb8c144f682663d53447f5094,,,,,,0,1,,2015/10/25 18:16:46,,,,,All Care Medical Center,,SeverinGeo,,,,,,,
0.126151959944451,5.71762845570834,7810461597,node,12,,pharmacy,,,,,89366419,,,,4a60209d225a445ba741de4264621d33,,,,,,0,1,,2020/08/13 16:16:14,,,,,,,my4pm,,,,yes,pharmacy,,
-0.841330554962951,9.40701558992265,1813427817,node,9,,pharmacy,,,,,79394249,,,,30d7243297ba4ba59fa1b6bf499898c9,,,,,,0,4,,2020/01/09 21:59:35,,,,,,,mfbehrens99,,,,,pharmacy,,
-0.22368126969468,5.59819086171345,7140706354,node,9,,pharmacy,,,,,80064983,,,,d4bd64b7449240039bf1f65bb356ef5d,,,,,,0,2,,2020/01/25 09:46:43,,,,,Bimex,,Enock4seth,,,,,,,
-0.841006426767251,9.40308489642942,7118950570,node,9,,pharmacy,,,,,79394249,,,,069ea1afbbff4c4bb57acd1e22f02602,,,,,,0,2,,2020/01/09 21:59:35,,,,,,,mfbehrens99,,,,,pharmacy,,
-1.24836851356164,5.11350965763788,5781362108,node,9,,pharmacy,,,,,72046933,,,,33f3452d91624d0b8eabb4a8febc05ac,,,,,,0,2,,2019/07/09 09:57:09,,,,,Aseda Pharmaceuticals ltd,,pkodame,,,,,,,
-0.878782574722862,9.3758347424791,6643992567,node,12,,pharmacy,,,,,79474897,,,,60348e21df164640880049366743a1f5,,,,,,0,2,,2020/01/12 12:52:48,,,,,,,mfbehrens99,,,,yes,pharmacy,,
-0.02246580502549,5.65290046573634,4400510792,node,9,,clinic,,,,,42138410,,,,ab4a5f5ce5994de1b68121aacecf4370,,,,,,0,1,,2016/09/14 00:16:52,,,,,Caiquo Hospital,,Joshua Amudzi,,,,,,,
-0.228348229562641,5.64827809759325,7693042673,node,9,,clinic,,,,,87675704,,,,1c13280eb9a5434e814b2d2c73347951,,,,,,0,1,,2020/07/07 21:55:33,,,,,Penbrose Clinic,,Enock4seth,,,,,,,
-0.077234669103802,5.60609357148255,6419800386,node,9,,pharmacy,,,,,69436419,,,,e252be84adf74e56934975cd7d3ed9b2,,,,,,0,1,,2019/04/21 22:46:38,,,,,Danpong Pharmacy,,mawutor,,,,,,,
-0.098923765574597,5.58874906688365,6930620869,node,9,,pharmacy,,,,,76392529,,,,1ca57095f8d24fd4ac17c16ee8f4b557,,,,,,0,1,,2019/10/30 12:41:22,,,,,Biotic Pharmacy Limited,,Jwale,,,,,,,
-0.114634218149831,9.80844102615634,6548990400,node,6,,clinic,,,,,71274430,,,,2b23767aa16344b6b1e7475cb2b44915,,,,,,0,1,,2019/06/15 08:42:41,,,,,,,Enock4seth,,,,,,,
-0.088014383318153,5.60469714641383,6476504089,node,9,,pharmacy,,,,,70292429,,,,f2e9d7fabf524453aaba76a1dd68d959,,,,,,0,1,,2019/05/15 20:07:18,,,,,Maxwell Akoto-Mireku,,mawutor,,,,,,,
-2.77751934264109,5.29060845903913,7325282485,node,24,,pharmacy,,Main Street,Armstrong Ampontuah,,82567780,,,,5705bf26d1ca4723a7350e0fed049cf5,,Mo-Su 09:00-18:00,,,,0,1,,2020/03/24 11:22:24,K79,00233,,,Armstrong Ampontuah,,stephen benzoate,,,,,,,
0.582488752610402,7.16279973960684,8946872399,node,9,,hospital,,,,,108539768,,,,4a4a93e6fa734007a60ec920bc295a72,,,,,,0,1,,2021/07/24 17:01:29,,,,,Likpe Bakua Polyclinic,,AwezGeo,,,,,,,
0.596062658066671,5.99915579618681,6037962463,node,9,,pharmacy,,,,,64181525,,,,6e06627a064047a6a9a93b76a5810c58,,,,,,0,1,,2018/11/05 00:07:08,,,,,Adepharma Limited - Wholesale Only,,Enock4seth,,,,,,,
,,786544961,way,15,,hospital,,,Accra Medical Centre,,82925403,,,,fb4401f47ff548e2b5ab06f5f01bb91e,,,,,,0,1,,2020/04/01 13:14:23,,,,,Accra Medical Centre,,Jcasas1,,,,,hospital,,
-0.203939456969124,5.55148957943965,5755779938,node,12,,hospital,,,,,78987055,,,,84dc353d25f04b3ca8120cae9b34f317,,,,,,0,3,,2019/12/29 18:56:08,,,,,Nyaho Medical Centre,,kjon,,,,,hospital,,
,,980616603,way,30,,hospital,"urology;dialysis;nephrology",Slater Avenue,Korle Bu Teaching Hospital,,111641376,,,,06dd7433f3124ee09d90d812e3eb979e,,,,,,0,2,yes,2021/09/24 10:54:26,,,,Accra,Urology & Nephrology Centre of Excellence,,b-jazz-bot,,,,,hospital,public,
,,575158513,way,9,,clinic,,,,,83053554,,,,89c0264d754c4e2f861ac4a16d769fbf,,,,,,0,2,,2020/04/03 20:55:27,,,,,3 BN MILITARY HOSPITAL,,NANDJO,,,,,,,
,,786554557,way,12,,hospital,,,,,82926992,,,,38453dce153546a69c1b35287d172203,,,,,,0,1,,2020/04/01 13:46:44,,,,,Nyinahin Hospital,,Jcasas1,,,,,hospital,,
,,787652346,way,15,,hospital,,,Catholic,,83048581,,,,d041ad0bc0f94bdaa1ac367539a312d8,,,,,,0,1,,2020/04/03 17:52:36,,,,,Father Thomas Allan Rooney Memorial Hospital,,Jcasas1,,,,,hospital,,
,,725256380,way,12,,pharmacy,,,,,75038188,,,,8ee232ab67a74d689f1c6a279ac3bb8b,,,,,,0,2,,2019/09/28 11:46:14,,,,,,,mfbehrens99,,,,yes,pharmacy,,
-0.258404477057411,6.09430246714675,6388042409,node,9,,pharmacy,,,,,68959047,,,,c9348f82d3a24b8486f0c77fd16a2d43,,,,,,0,1,,2019/04/06 18:40:07,,,,,B4 Pharmacy,,EricKay,,,,,,,
-0.913916579160116,5.33902006865551,4615061889,node,9,,clinic,,,,,45257319,,,,8c5ec86330904beaab4e77a85a817bbb,,,,,,0,1,,2017/01/17 22:44:50,,,,,Sanford Internal Clinic,,mawutor,,,,,,,
-0.20962272259689,5.55181345617828,7296409694,node,9,,pharmacy,,,,,82212162,,,,c2a2345e83b74f83b29c05ac9b2c388e,,,,,,0,1,,2020/03/15 09:29:32,,,,,Baseline,,Enock4seth,,,,,,,
-0.910631711306422,9.40434452883835,7047185833,node,12,,pharmacy,,,,,79394835,,,,1a808c4140554f4cb8bd4db46049161c,,,,,,0,2,,2020/01/09 22:26:22,,,,,,,mfbehrens99,,,,yes,pharmacy,,
-0.207520206004858,5.65776406505276,7637963327,node,9,,pharmacy,,,,,86910295,,,,ef3f775e44f44e2ba040c78b8448e5ea,,,,,,0,1,,2020/06/20 12:41:54,,,,,KFB Pharmacy,,Enock4seth,,,,,,,
,,457878743,way,9,,clinic,,,,,55184941,,,,273f29483927431bb7b90108aee4c18d,,,,,,0,2,,2018/01/05 11:59:27,,,,,Polyclinic,,Enock4seth,,,,,,,
-0.124015830914828,5.63885373712205,5819906953,node,18,,pharmacy,,Spintex Road,,,75054179,,,,93df48af2d1d435ea56bdb564d5e54e8,,24/7,,,,0,3,,2019/09/29 06:52:33,,,,Spintex Accra,Biotic Pharmacy,,mawutor,,,,,,,
-1.10571237722388,10.9795655667017,6542893588,node,12,,pharmacy,,,,,75041940,,,,88fe2b1badde44c4b34ecbb59fa40d39,,,,,,0,2,,2019/09/28 14:53:02,,,,,Okam,,mfbehrens99,,,,,pharmacy,,
-2.77133190553741,5.28681682131958,7321882985,node,15,,clinic,,,,,82581325,,,,4017d19dd19140529c95ca4194e29771,,24/7,,,,0,2,,2020/03/24 16:51:48,,00233,,,Elubo Health Center,,stephen benzoate,,,,,,,
,,786224221,way,12,,hospital,,,,,82875467,,,,424355def52747beac952738dd44c4f1,,,,,,0,1,,2020/03/31 14:08:26,,,,,Tetteh Quarshie Hospital,,Jcasas1,,,,,hospital,,
,,544628502,way,15,,clinic,"community;maternity",,,,62722171,,,,3acf8a7d4abd4079a0a1143496898eb1,,,,,,0,2,,2018/09/19 08:52:44,,,,,Sankpala Health Center,,wakfuseini,,,,,clinic,,
0.051987288103589,5.7617983194047,7095415507,node,9,,pharmacy,,,,,79010522,,,,76c416ed098b47e2ab27108c8aa4b652,,,,,,0,1,,2019/12/30 11:16:24,,,,,Voek Pharmacy,,Enock4seth,,,,,,,
,,334626017,way,9,,hospital,,,,,64323849,,,,1239a96974c24abaa947e0028a2eb4c2,,,,,,0,4,,2018/11/09 12:41:09,,,,,St. Elizabeth Hospital,,magma18,,,,,,,
-0.125963282298187,5.60765738315763,7348800679,node,15,,pharmacy,,,,,82848942,,,,5e0c134e985a4d5ab2d10002229811d8,,,,,,0,1,,2020/03/31 02:22:41,,,,,Mutti Pharmacy,,mawutor,,,,yes,pharmacy,,
-0.19199247891882,5.67927219623408,5210898985,node,9,,pharmacy,,,,,53510174,,,,2a480b3767d84d39abd0c6ae2b9709dc,,,,,,0,1,,2017/11/04 17:34:38,,,,,Maidaal Pharmacy,,Enock4seth,,,,,,,
-0.211161220924396,5.55203993520203,4430018890,node,9,,pharmacy,,,,,42617928,,,,d5ea85bad31c43319c9d20c8489465b7,,,,,,0,1,,2016/10/04 00:25:01,,,,,Pharmacy Council &National Drug,,Joshua Amudzi,,,,,,,
-1.98619425758952,7.11764734922048,7257493786,node,9,,clinic,,,,,81674483,,,,44c0a55f7d3d4f82ac186defdb3c1323,,,,,,0,1,,2020/03/02 09:53:51,,,,,Mansion chips compound,,Arnson,,,,,,,
-0.180600801953773,5.68388375172208,7614571218,node,9,,pharmacy,,,,,86553579,,,,f6c9275255304e3e80e2ea00cf55f828,,,,,,0,1,,2020/06/12 08:15:54,,,,,Visat Pharmacy,,Enock4seth,,,,,,,
-0.212598968775751,5.54528847983383,6215799885,node,9,,pharmacy,,,,,66389331,,,,5122dfb0e2cc4ff4b866f766ca67366b,,,,,,0,1,,2019/01/17 09:38:40,,,,,Hills Pharmacy,,Enock4seth,,,,,,,
-0.086066931934823,5.59522106960006,6744277475,node,9,,pharmacy,,,,,73720837,,,,aaa129607a2f4fd6a344439c25dd9ce5,,,,,,0,1,,2019/08/25 16:01:47,,,,,GAB Pharmacy,,Enock4seth,,,,,,,
-0.197306940806953,5.5815692962633,6975166245,node,27,,clinic,,Mallam Futa Street,private_profit,,77040843,,,,62f544d0648d4af78c1c7a79ec4a693a,,24/7,,Open Cities Accra / GARID- Field Survey,,0,1,,2019/11/13 22:07:07,,,,Accra,Layfa Clinic,,YMawufemor,,,,yes,,,
-0.150888212489122,5.71359717937702,6575313093,node,6,,pharmacy,,,,,71683562,,,,e892090bae904e51bd1479621786f14a,,,,,,0,1,,2019/06/27 18:51:24,,,,,,,mawutor,,,,,,,
,,790553781,way,21,,clinic,general,,Private,,83382331,,,,0f3afbe4ec81474eaa1142cd51fcbc02,,,,,,0,1,,2020/04/10 20:57:20,,,,,Klimovic Clinic,,amedsanda,,,,,clinic,private,
-2.35147223347326,4.93849744721263,7742977686,node,9,,clinic,,,,,88442666,,,,a055b7a0c21f4829aa44f737eec95695,,,,,,0,1,,2020/07/24 07:39:15,,,,,Linfam Medical Centre,,Gameli Agboada,,,,,,,
-0.192894371700277,5.60158838234582,1827548153,node,12,,clinic,,,,,49080566,,,,6af4df2abdcd420ebd1c746f10df4817,,"Mo-Fr 07:00-18:00; Sa 09:00-12:00",,,,0,4,,2017/05/29 17:45:04,,,,,Medlab,,macabe5387,,,,,,,
-1.39708057494227,6.85016799464179,4594133293,node,9,,pharmacy,,,,,44976061,,,,d28698f7eaa44311906dff0fe8f3659f,,,,,,0,1,,2017/01/07 10:54:50,,,,,Bro.TONNY,,fremekeke km,,,,,,,
-2.82378132936955,5.82184057404561,8074392117,node,6,,pharmacy,,,,,93416590,,,,908b6a8f175c4013941d69b4bb7372f9,,,,,,0,1,,2020/11/02 11:29:36,,,,,,,GabiStone,,,,,,,
-0.109320762090078,5.57916285186218,6769611313,node,9,,pharmacy,,,,,74046124,,,,5889436e495b403f89ed6d327a833120,,,,,,0,1,,2019/09/03 14:55:30,,,,,Jilak Chemists,,Enock4seth,,,,,,,
-0.174403977118544,5.67836879471002,5732865693,node,9,,clinic,,,,,60332359,,,,d1b088843acf4293b5ce939c8da9d15a,,,,,,0,1,,2018/07/02 00:14:10,,,,,Care Medical and Martenity,,Enock4seth,,,,,,,
-0.196221149069856,5.66641075254753,6715223673,node,9,,doctors,,,,,73406162,,,,f8e8983e07ea46ad9b29425b13e3036b,,,,,,0,1,,2019/08/16 09:25:12,,,,,CITA Geakrh,,Enock4seth,,,,,,,
,,787648877,way,12,,hospital,,,,,83048293,,,,70c7573af5034e8d817889bf9f74091b,,,,,,0,1,,2020/04/03 17:42:33,,,,,GMC Hospital,,Jcasas1,,,,,hospital,,
-0.202059060811166,5.56899334019883,1728032244,node,9,,dentist,,,,,11396502,,,,21b51e2614a447a9bab2bdf2e83f43d3,,,,,,0,1,,2012/04/23 15:37:16,,,,,New world dental clinic,,GO_OSM,,,,,,,
-0.213776961447763,5.56194876967666,8976806587,node,9,,hospital,,,,,109084829,,,,09d40fa6f25447ff820fa73c774b447c,,,,,,0,1,,2021/08/03 10:24:03,,,,,Atta Quarshie Merton Memorial Hospital,,pkodame,,,,,,,
,,335955478,way,9,,clinic,,,,,60665151,,,,93e473d75f85487295b2ed5cecd81e2a,,,,,,0,3,,2018/07/12 20:55:51,,,,,KNUST Student's Clinic,,Sammyhawkrad,,,,,,,
-0.476499334518394,5.43106484870805,8005716873,node,9,,clinic,,,,,92455245,,,,ab288576a80a4b0a830b5411e44d6487,,,,,,0,1,,2020/10/14 07:25:56,,,,,Village of Hope Clinic,,pkodame,,,,,,,
,,622248176,way,9,,pharmacy,,Accra-Winneba Road,,,62236945,,,,a08eabff57e84fe592567708dd918ef3,,,,,,0,1,,2018/09/03 07:02:44,,,,,,,magma18,,,,,,,
0.46801919644551,6.61574024447592,5739266521,node,12,,pharmacy,,Togbe Tawiah,,,60411913,,,,89b6f9aab89d4fb0af496b0b28ffd837,,,,,,0,1,,2018/07/04 15:07:50,,,,,Gabriel k Adom,,mawutor,,,,,,,
,,785886182,way,12,,hospital,,,,,82827625,,,,786015bd6dc04cf2a6406960da551607,,,,,,0,1,,2020/03/30 13:55:32,,,,,Valley View Clinic,,Jcasas1,,,,,hospital,,
,,761176940,way,12,,hospital,,,,,79237655,,,,58537e9bf7f04c6f840318028471a2ac,,,,,,0,1,,2020/01/06 08:20:41,,,,,Talensi District Hospital,,mfbehrens99,,,,,hospital,,
-0.210972460464916,5.63833271802076,7631821113,node,9,,,,,,,86815288,,,,89e9e67e1a0b48cd8b585b36de49a9c7,,,,,,0,1,,2020/06/18 09:16:20,,,,,MDS-Lancet Laboratories,,Enock4seth,,,,,laboratory,,
-0.153779633807858,5.62641868084992,6882941356,node,12,,clinic,,,,,94546240,,,,7c4cc7de6b31476cbc1f166f437b17f3,,,,,,0,2,,2020/11/21 14:12:25,,,,,Medical & Dental Clini6,,G1asshouse,,,,,clinic,,
-0.237964954711686,5.61043715752609,6283465058,node,30,,pharmacy,,Tshuapa Street,private_profit,,67263920,,,,2728badc65a04ab79670bc3e34f48747,,Mo-Sa 08:00-18:00,,Open Cities Accra - Field Survey,,0,1,no,2019/02/16 21:34:51,,,,Accra,Esther's Pharmacy Shop,,Sammyhawkrad,,,,yes,,,
-2.77867235724162,5.28974445246001,7325296085,node,21,,pharmacy,,N1 Highway,Freda Bonifacio,,82568177,,,,02df7b5949694c9bb4de9f7c37c71908,,Mo-Sa 07:00-18:00,,,,0,1,,2020/03/24 11:30:29,,00233,,,Phinas Pharmacy,,stephen benzoate,,,,,,,
,,786230085,way,12,,hospital,,,,,82876164,,,,741902dd86914bb08d18eba1274edbd7,,,,,,0,1,,2020/03/31 14:26:08,,,,,Kumasi South Urban Health Centre,,Jcasas1,,,,,hospital,,
-0.188225651632649,5.60574446521537,1191436208,node,9,,pharmacy,,,,,25385139,,,,c8ef7e9bbb0e44bd9cc48e5fb82f5973,,,,,,0,3,,2014/09/12 08:55:19,,,,,Worldview Pharmacy,,GO_OSM,,,,,,,
-1.75662901709268,4.8963413357537,7751969567,node,9,,pharmacy,,,,,88526700,,,,2abbf45e1de6452c8e2a12adc9a47f92,,,,,,0,1,,2020/07/26 16:48:05,,,,,Kinapharma Limited,,pkodame,,,,,,,
-1.93875352381775,7.59086713889658,6535927364,node,6,,pharmacy,,,,,71082007,,,,bbc9889a89b544efb4877ac6f1aff554,,,,,,0,1,,2019/06/09 21:54:17,,,,,,,Enock4seth,,,,,,,
-2.32068567075498,7.33393708001401,6814430285,node,9,,pharmacy,,,,,74755900,,,,6d922a37f98a4a58ad535419f30b9c37,,,,,,0,1,,2019/09/21 18:13:09,,,,,Miney Pharmacy,,mawutor,,,,,,,
-0.194121649962966,5.57558872452995,6649973861,node,9,,clinic,,,,,72684960,,,,ddbe25884a73488b945131eb3653d587,,,,,,0,1,,2019/07/26 12:30:47,,,,,GBC Clinic,,Enock4seth,,,,,,,
-0.246730413774429,5.63024057723996,7170251487,node,9,,pharmacy,,,,,85489845,,,,85fd51cb4a2b4c16be887689b862c503,,,,,,0,2,,2020/05/20 09:40:13,,,,,Pharma George,,Enock4seth,,,,,,,
,,745357423,way,12,,clinic,,Nana Yaw Minkah Street,,,77237140,,,,9f62379f782541258a1634595def6bd9,,,,,,0,2,,2019/11/18 15:54:46,,,,,Providence Health Center,,Deagar,,,,,,,
-0.084740411938583,10.8125897574011,6058330729,node,9,,doctors,,,,,66574355,,,,9ad7ffc085f645d8bf0ad1f2b6c32722,,,,,,0,2,,2019/01/23 16:05:16,,,,,,,talika,,,,,hospital,,
,,675606453,way,9,,hospital,,,,,74271107,,,,4d9350a776374f2db710dafcdd26d161,,,,,,0,2,,2019/09/09 15:53:01,,,,,Suntreso Government Hospital,,mfbehrens99,,,,,,,
,,247289779,way,12,,hospital,,,,,49961377,,,,58e0448724314785b145c4cfbe12be94,,,,,,0,2,yes,2017/07/01 09:54:56,,,,,Sape Agbo Memorial Hospital,,Enock4seth,,,,,,,
-1.9850817275813,7.56107165240957,6685180981,node,9,,pharmacy,,,,,73037237,,,,36fca6e186354001921660ad9a094e58,,,,,,0,1,,2019/08/05 19:06:18,,,,,Manu Yaa pharmacy,,GabiStone,,,,,,,
-2.52149846879573,6.80416903203488,6746063694,node,9,,pharmacy,,,,,73749950,,,,b954c73f267c4299998053ad2330a93c,,,,,,0,1,,2019/08/26 12:23:43,,,,,Barliza pharmacy,,GabiStone,,,,,,,
-0.834056236474794,9.42629958309686,6657421184,node,12,,pharmacy,,,,,79474897,,,,ddf6f63c24ba4ca793954f1b8bb1004f,,,,,,0,2,,2020/01/12 12:52:48,,,,,,,mfbehrens99,,,,yes,pharmacy,,
,,776096298,way,12,,clinic,,,,,83342329,,,,de296e2df3ec4bde959e0bde2386cc39,,,,,,0,2,,2020/04/10 06:38:19,,,,,Clinic,,amedsanda,,,,,clinic,,
,,425718114,way,9,,doctors,,,,,40113061,,,,d88d7252cbcd4149bc1c4d12b63cb7dc,,,,,,0,1,,2016/06/18 10:33:21,,,,,Mission Children Clinic,,GO_OSM,,,,,,,
-1.12045807274382,5.17467056107631,8142911215,node,9,,pharmacy,,,,,94444888,,,,b059d4825a794066ad7b4b20b98059c5,,,,,,0,1,,2020/11/19 15:05:55,,,,,Phillis Oduro Sarah Pharmarcy,,pkodame,,,,,,,
,,674644209,way,9,,hospital,,,,,67802660,,,,a04e8217c0cf40208cef7ce3ca08d646,,,,,,0,1,,2019/03/05 12:32:26,,,,,Angela Catholic Clinic,,Deagar,,,,,,,
,,506292206,way,15,,hospital,,,private,,68147824,,,,15ec6855045447c7a8c5896b50422269,,,,,,0,4,,2019/03/14 18:54:49,,,,,Cross Medical Centre,,maggot27,,,,,hospital,,
,,689109517,way,27,,hospital,orthopaedics,,Governement,,85111973,,,,a01c711997f148118cd3a05a0e56f0ac,,,,,,0,5,yes,2020/05/13 02:18:59,,,,Winneba,Trauma And Othopedic Hospital,,Esther Putehit,yes,,,,,public,
-1.25351416391985,5.11302442926316,6512781822,node,9,,pharmacy,,,,,70800724,,,,d0b0d29499844f75983f25e1813ed378,,,,,,0,1,,2019/05/31 08:57:05,,,,,Ave Maria Pharmacy,,pkodame,,,,,,,
-1.61918977729013,6.69985993507791,5643500622,node,15,,clinic,,Ashanti New Town Road,Dr. Mensah,,59290749,,,,3700ede191ad4386937fbfc5d1129e20,,,,,,0,1,,2018/05/26 10:12:28,,,,,Dr. Mensah,,DrCrack,,,,,,,
-0.172021756417593,5.6364023657199,1801462419,node,6,,doctors,,,,,30294165,,,,49447b4be6f84777ae46d991124a532d,,,,,,0,2,,2015/04/17 20:06:49,,,,,,,GO_OSM,,,,,,,
-1.85641607728758,9.21406945946734,5551059075,node,9,,clinic,,,,,85035319,,,,43a76877292847219817132f83f41260,,,,,,0,8,,2020/05/11 16:17:43,,,,,Nurse's quarters,,RCD49,,,,,,,
-0.13962737703261,5.63266772494191,5083433636,node,12,,pharmacy,,Spintex Road,,,70609065,,,,fd5a91d1899f4328b375175bf2917398,,,,,,0,3,,2019/05/25 11:10:38,,,,,The Medipoint,,Enock4seth,,,,,,,
,,787379775,way,9,,hospital,,,,,83014522,,,,65ba0314332f456fb680116c95179182,,,,,,0,1,,2020/04/03 07:09:23,,,,,,,Jcasas1,,,,,hospital,,
-0.177423222460675,5.64099011660289,5300408284,node,12,,pharmacy,,,,,54858147,,,,a016a99ffc6a468ab3cdfbfa8f2ffcbe,,"Mo-Sa 08:00-21:00, 09:00-18:00; Su 15:00-21:00",,,,0,1,,2017/12/23 08:16:01,,,,,Solutions Pharmaceuticals Limited,,Enock4seth,,,,,,,
-1.74503458188985,4.92341144642384,2084212605,node,9,,dentist,,,,,50072168,,,,64070a6eded24746ae2166d233e0b002,,,,,,0,2,,2017/07/06 02:18:11,,,,,Government Dentist Department,,dnwilson,,,,,,,
-0.2153604705953,5.6354203419441,2148020987,node,6,,doctors,,,,,14970604,,,,c0e8c144adbb4f039e9bae3bfa5199c2,,,,,,0,1,,2013/02/09 18:04:48,,,,,,,lowlevel,,,,,,,
,,785917727,way,12,,hospital,,,,,82833072,,,,86bd1aa6a2304cb9920ee461f914ad36,,,,,,0,1,,2020/03/30 15:56:40,,,,,Lekma Hospital,,Jcasas1,,,,,hospital,,
-2.43571907754637,5.80953786802462,6698629385,node,9,,pharmacy,,,,,73216289,,,,2917dbcf89814e8990e49ff16b7dfe61,,,,,,0,1,,2019/08/10 09:08:20,,,,,George Dadzie,,magma18,,,,,,,
,,725256413,way,12,,pharmacy,,,,,76219230,,,,afd150f689cc4703b97fe382b6b03ae6,,,,,,0,3,,2019/10/25 16:07:46,,,,,Collins Owusu-Ansah,,mfbehrens99,,,,,pharmacy,,
-1.64557131461459,6.75888429139741,6533634741,node,9,,pharmacy,,,,,71049006,,,,523a4c9dedbb4faf99422d302cddf921,,,,,,0,1,,2019/06/08 11:22:08,,,,,Aslina Chemist,,Teyvi-Angela,,,,,,,
-0.185146978597004,5.60773483194296,8006375662,node,9,,pharmacy,,,,,92468449,,,,37cfc8862e8149c2b530a62057293d2b,,,,,,0,1,,2020/10/14 11:09:19,,,,,Ernest Chemists,,Enock4seth,,,,,,,
,,706230762,way,30,,clinic,,Chief Chamba Street,private_profit,,77648411,,,,52f1bc058f124ff2956a0379e0f91656,,"Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00",,Open Cities Accra / GARID- Field Survey,,0,2,yes,2019/11/27 18:17:22,,,,Accra,Ghanuba Specialist Clinic,,Sammyhawkrad,,,,yes,,,
-0.133657869411451,5.59558375455038,5322314854,node,9,,pharmacy,,,,,55191562,,,,ac6ee620dfb94372b1ebbdef0df9ebf6,,,,,,0,1,,2018/01/05 16:49:00,,,,,Speed Pharmacy,,Enock4seth,,,,,,,
,,715097996,way,15,,pharmacy,,Al-Waleed Bin-Talal Highway,,,77661932,,,,7c09b4cc444344a5bd56027c5b7437c6,,,,Open Cities Accra / GARID- Field Survey,,0,4,,2019/11/28 05:31:23,,,,Accra,,,Enock4seth,,,,,,,
,,788136715,way,12,,hospital,,,,,83094283,,,,25992465f7714bb29343a7beadaaf1db,,,,,,0,1,,2020/04/05 10:35:36,,,,,Baptist Medical Centre,,Jcasas1,,,,,hospital,,
-0.515161449639436,5.67210483083039,4801479847,node,18,,clinic,,,Government,,51893859,,,,27aad3d9d4094fe2b879ed787ab7f1e6,,24/7,,,,0,2,no,2017/09/09 22:37:05,,,,,Adawukwao CHIPS Compound,,Enock4seth,,,,,,,
