X,Y,osm_id,osm_type,completeness,amenity,addr_street,operator,changeset_id,staff_doctors,contact_number,uuid,opening_hours,source,changeset_version,emergency,changeset_timestamp,health_amenity_type,addr_city,name,changeset_user,healthcare,operator_type,tag
-0.256408746,6.094561049,6310119701,node,9,pharmacy,,,67675560,,,62fb51f5cc1c47afa37d0ba77a48536d,,,1,,01/03/2019 7:18,,,Amicus Pharmacy,EricKay,,,
-0.291517605,5.672817041,7799331930,node,9,pharmacy,,,89165338,,,616c72d5efed4177aae6da2560b077bc,,,1,,09/08/2020 20:49,,,Pokuase Pharmacy,Enock4seth,,,
-0.576581019,5.396288835,7383450050,node,18,clinic,,government,83274698,,,9b83486adc6b45d1a3f0b5d4694ec6c4,,,1,,08/04/2020 23:34,,,Gyangyazie Community clinic,amedsanda,clinic,community,
,,881814310,way,12,clinic,,Ghana Health Service,95391487,,,c8545a88e6bf480680696b3ccd9f02c4,,,1,,07/12/2020 4:39,,,Atonkwa CHPS Compound,FreddyBlay,,,
-0.207624645,5.588231233,7814711688,node,6,pharmacy,,,89440046,,,23dbda0945344744aa07d57866cc36a1,,,1,,15/08/2020 9:10,,,,pkodame,,,
-0.209599505,5.566272742,1728032224,node,27,clinic,Farrar Avenue,,85032008,,0302 222 6430,2750ac2a9220489bbf65072c600dc569,24-Jul,,2,,11/05/2020 14:58,,"Castle Road,Accra",Adabraka clinic,Andy Sekoh,clinic;doctor,private,
,,786546871,way,12,hospital,,,82925750,,,788294bc173c42579156a7d18f2d712a,,,1,,01/04/2020 13:20,,,Mampong Government Hospital,Jcasas1,hospital,,
-1.281169164,5.14600462,8023237414,node,6,pharmacy,,,92729658,,,597225067d0a46fc9383c27ef8e4f95b,,,1,,19/10/2020 21:27,,,,pkodame,,,
-0.023928782,9.500900952,6548963821,node,6,pharmacy,,,71274452,,,2b1ade600d404f9482a81a06b46e4d2e,,,1,,15/06/2019 8:43,,,,Teyvi-Angela,,,
-0.01348996,5.741293753,6019717336,node,9,pharmacy,,,68052567,,,e58c2c4c310245be813f0c42fb30830e,,,2,,12/03/2019 8:27,,,La Famille Chemist,Essuanlive,,,
-0.203486415,5.697110982,8873554755,node,9,pharmacy,,,107113057,,,cccac512b26442d39459b285a5440330,,,1,,28/06/2021 22:43,,,Minimax Pharmacy,Sammyhawkrad,,,
-0.255391015,6.091878756,6256580101,node,9,pharmacy,,,66886319,,,dc54f74cad8042ed9d847d25737ac0b5,,,1,,03/02/2019 21:00,,,Pharmacy Relics,EricKay,,,
-0.880663139,9.439184245,6628636253,node,12,pharmacy,,,79474897,,,3d7bbe1f523e4875a6d20bf2fd759953,,,2,,12/01/2020 12:52,,,,mfbehrens99,pharmacy,,
-2.000569641,5.299104272,3372168837,node,12,clinic,,,65174152,,,83a4b5bdadc64002a22765e1e287c503,Mo-Fr 08:00-17:00,,3,,04/12/2018 20:42,,,UMaT Clinic,Enock4seth,,,
-0.269021415,6.078508363,6312202203,node,9,clinic,,,67707846,,,450ca63553ba4e1789cb8a7d65015e8c,,,1,,02/03/2019 8:10,,,Atekyem Medical Center,EricKay,,,
-0.848603113,9.381111989,6657361491,node,12,pharmacy,,,79474897,,,2b09324aa8b74a868fb5b231f3345401,,,2,,12/01/2020 12:52,,,,mfbehrens99,pharmacy,,
-0.235418616,5.58757954,5995822045,node,6,pharmacy,,,63648118,,,d766b4715e6a4281afc7dfc54ba17f47,,,1,,18/10/2018 14:51,,,,Enock4seth,,,
-0.182918817,5.566363267,4462237991,node,9,pharmacy,,,43133149,,,08a3fea3c08c4a7f8ee71f6bf0fe5a12,,,1,,24/10/2016 18:27,,,Relish/Akai,Owusu Gerald,,,
-0.10697056,5.580684167,6492135185,node,12,pharmacy,Teshie Road,,70526781,,,e2f44bbd7d8145709879778c04e7df0f,,,1,,22/05/2019 19:11,,,Beach Road Pharmacy,mawutor,,,
-0.721314861,10.73734918,7086685099,node,12,clinic,,,94858473,,,2352f1954a82466a83e27b6cdfbfac1e,,,3,,26/11/2020 20:20,,,Namolgo Clinic,mfbehrens99,clinic,,
-1.637249426,6.708827398,6702081250,node,9,pharmacy,,,73254162,,,3495bb7291da474c89add233bbff060c,,,1,,12/08/2019 3:18,,,Erisa Pharmacy,Sammyhawkrad,,,
,,787168371,way,12,hospital,,,82986689,,,a94f6b5c55df490b9ee123b6d0b1c834,,,1,,02/04/2020 14:33,,,Amiah Hospital,Jcasas1,hospital,,
-0.195842036,5.681254181,5728895262,node,9,clinic,,,60286236,,,4b6cb1aae9a445158b930ad4013717d3,,,1,,29/06/2018 18:23,,,Urban Medical Research Center,erwina,,,
,,791996627,way,12,hospital,,,83565272,,,4f2598b340e3406fa696485ed3dd275a,,,1,,15/04/2020 5:26,,,Otoo Memorial Clinic,amedsanda,hospital,,
-0.226261471,5.617475693,4316803036,node,9,doctors,,,40968489,,,467b452f7ea340ccb7537be01e7417de,,,1,,23/07/2016 10:31,,,Midway Clinic Ltd.,GO_OSM,,,
-0.199289764,5.582382173,6958422969,node,30,clinic,Yahaya Seidu Street,private_profit,76826251,,,e817d42308354107b21844b651139819,24-Jul,Open Cities Accra / GARID- Field Survey,1,yes,08/11/2019 18:37,,Accra,New Cross Clinic and Medical,iamnipah,,,
-0.232053282,5.594117676,4305848889,node,9,doctors,,,40778686,,,a24a7b2ce9364673a0920240abfed828,,,1,,16/07/2016 12:22,,,Dr. K.K. Duncan,GO_OSM,,,
,,787727270,way,9,clinic,,,83053554,,,ae1ea495235149c4997efb970fedfcbc,,,1,,03/04/2020 20:55,,,3 BN MILITARY HOSPITAL,NANDJO,,,
-0.098829721,5.589379051,6700469570,node,9,pharmacy,,,73244142,,,906e638638314308a517d188c0103c9c,,,1,,11/08/2019 15:23,,,Biotic Pharmacy Limited,Enock4seth,,,
0.343101682,6.654499171,7781261486,node,9,hospital,,,88882222,,,35f0e1849d324f01980112e7a0a35ad8,,,1,,03/08/2020 14:42,,,Ghana Health Service,mawutor,,,
,,441141152,way,15,clinic,,Ghana Health Service,50174704,,,830f60116c4543cbb74085e72ea65c6d,,Bing 2/25/2011,2,,10/07/2017 12:04,,,Nachanta CHPS Compound,Enock4seth,,,
-0.845749327,10.80407559,7089598505,node,12,pharmacy,,,78940933,,,d523e5ed0fa84d5b9e50bade4d77102a,,,2,,27/12/2019 20:33,,,Eye of God Pharmacy,mfbehrens99,pharmacy,,
,,786526006,way,12,hospital,,,82923184,,,9db216f80f0148ad9bf214d7504e8080,,,1,,01/04/2020 12:29,,,Shama Hospital,Jcasas1,hospital,,
-2.785159866,7.481764767,7247675185,node,9,clinic,,,81550127,,,39c8b409f80741c698b5ee813a3a89b1,,,1,,27/02/2020 13:35,,,Nkyenkyemam chips compound,Arnson,,,
-0.633096252,5.358400957,8942194408,node,9,pharmacy,,,108443963,,,bbc6b50aa9e548a78cd2e57647986e50,,,1,,22/07/2021 17:50,,,Regiben Pharmacy,pkodame,,,
-0.125007829,5.616381268,6700429721,node,9,pharmacy,,,73243696,,,bc069c1e90ea4972ba677622d55ca2dc,,,1,,11/08/2019 15:02,,,Over Flowing Grace,Enock4seth,,,
-0.213636481,5.565171444,6883017727,node,9,pharmacy,,,75739002,,,25e3bbc521264993aea6f6113512fc96,,,1,,15/10/2019 18:16,,,Marpe Pharmacy,Enock4seth,,,
-0.014510876,5.70467062,4741290374,node,9,pharmacy,,,67681938,,,5e6e7e68bc66430db7374d4df2b38ecd,,,2,,01/03/2019 11:15,,,Gap Pharmacy,Essuanlive,,,
-0.013230624,5.719457052,6553299077,node,6,pharmacy,,,71332507,,,ecc740019401470097cd1e646625e5b7,,,1,,17/06/2019 14:33,,,,Teyvi-Angela,,,
-0.851353048,9.403634246,6657361534,node,15,pharmacy,,,80402235,,,7fbcec4c1f9e4fe0a5653fbe5306a176,,,2,,01/02/2020 8:14,,,Medical Lab Pharmacy,Enock4seth,pharmacy,,
-0.014975066,5.707809475,3802490268,node,9,clinic,,,34865121,,,6e19d4cfb8c144f682663d53447f5094,,,1,,25/10/2015 18:16,,,All Care Medical Center,SeverinGeo,,,
0.12615196,5.717628456,7810461597,node,12,pharmacy,,,89366419,,,4a60209d225a445ba741de4264621d33,,,1,,13/08/2020 16:16,,,,my4pm,pharmacy,,
-0.841330555,9.40701559,1813427817,node,9,pharmacy,,,79394249,,,30d7243297ba4ba59fa1b6bf499898c9,,,4,,09/01/2020 21:59,,,,mfbehrens99,pharmacy,,
-0.22368127,5.598190862,7140706354,node,9,pharmacy,,,80064983,,,d4bd64b7449240039bf1f65bb356ef5d,,,2,,25/01/2020 9:46,,,Bimex,Enock4seth,,,
-0.841006427,9.403084896,7118950570,node,9,pharmacy,,,79394249,,,069ea1afbbff4c4bb57acd1e22f02602,,,2,,09/01/2020 21:59,,,,mfbehrens99,pharmacy,,
-1.248368514,5.113509658,5781362108,node,9,pharmacy,,,72046933,,,33f3452d91624d0b8eabb4a8febc05ac,,,2,,09/07/2019 9:57,,,Aseda Pharmaceuticals ltd,pkodame,,,
-0.878782575,9.375834742,6643992567,node,12,pharmacy,,,79474897,,,60348e21df164640880049366743a1f5,,,2,,12/01/2020 12:52,,,,mfbehrens99,pharmacy,,
-0.022465805,5.652900466,4400510792,node,9,clinic,,,42138410,,,ab4a5f5ce5994de1b68121aacecf4370,,,1,,14/09/2016 0:16,,,Caiquo Hospital,Joshua Amudzi,,,
-0.22834823,5.648278098,7693042673,node,9,clinic,,,87675704,,,1c13280eb9a5434e814b2d2c73347951,,,1,,07/07/2020 21:55,,,Penbrose Clinic,Enock4seth,,,
-0.077234669,5.606093571,6419800386,node,9,pharmacy,,,69436419,,,e252be84adf74e56934975cd7d3ed9b2,,,1,,21/04/2019 22:46,,,Danpong Pharmacy,mawutor,,,
-0.098923766,5.588749067,6930620869,node,9,pharmacy,,,76392529,,,1ca57095f8d24fd4ac17c16ee8f4b557,,,1,,30/10/2019 12:41,,,Biotic Pharmacy Limited,Jwale,,,
-0.114634218,9.808441026,6548990400,node,6,clinic,,,71274430,,,2b23767aa16344b6b1e7475cb2b44915,,,1,,15/06/2019 8:42,,,,Enock4seth,,,
-0.088014383,5.604697146,6476504089,node,9,pharmacy,,,70292429,,,f2e9d7fabf524453aaba76a1dd68d959,,,1,,15/05/2019 20:07,,,Maxwell Akoto-Mireku,mawutor,,,
-2.777519343,5.290608459,7325282485,node,24,pharmacy,Main Street,Armstrong Ampontuah,82567780,,,5705bf26d1ca4723a7350e0fed049cf5,Mo-Su 09:00-18:00,,1,,24/03/2020 11:22,,,Armstrong Ampontuah,stephen benzoate,,,
0.582488753,7.16279974,8946872399,node,9,hospital,,,108539768,,,4a4a93e6fa734007a60ec920bc295a72,,,1,,24/07/2021 17:01,,,Likpe Bakua Polyclinic,AwezGeo,,,
0.596062658,5.999155796,6037962463,node,9,pharmacy,,,64181525,,,6e06627a064047a6a9a93b76a5810c58,,,1,,05/11/2018 0:07,,,Adepharma Limited - Wholesale Only,Enock4seth,,,
,,786544961,way,15,hospital,,Accra Medical Centre,82925403,,,fb4401f47ff548e2b5ab06f5f01bb91e,,,1,,01/04/2020 13:14,,,Accra Medical Centre,Jcasas1,hospital,,
-0.203939457,5.551489579,5755779938,node,12,hospital,,,78987055,,,84dc353d25f04b3ca8120cae9b34f317,,,3,,29/12/2019 18:56,,,Nyaho Medical Centre,kjon,hospital,,
,,980616603,way,30,hospital,Slater Avenue,Korle Bu Teaching Hospital,111641376,,,06dd7433f3124ee09d90d812e3eb979e,,,2,yes,24/09/2021 10:54,,Accra,Urology & Nephrology Centre of Excellence,b-jazz-bot,hospital,public,
,,575158513,way,9,clinic,,,83053554,,,89c0264d754c4e2f861ac4a16d769fbf,,,2,,03/04/2020 20:55,,,3 BN MILITARY HOSPITAL,NANDJO,,,
,,786554557,way,12,hospital,,,82926992,,,38453dce153546a69c1b35287d172203,,,1,,01/04/2020 13:46,,,Nyinahin Hospital,Jcasas1,hospital,,
,,787652346,way,15,hospital,,Catholic,83048581,,,d041ad0bc0f94bdaa1ac367539a312d8,,,1,,03/04/2020 17:52,,,Father Thomas Allan Rooney Memorial Hospital,Jcasas1,hospital,,
,,725256380,way,12,pharmacy,,,75038188,,,8ee232ab67a74d689f1c6a279ac3bb8b,,,2,,28/09/2019 11:46,,,,mfbehrens99,pharmacy,,
-0.258404477,6.094302467,6388042409,node,9,pharmacy,,,68959047,,,c9348f82d3a24b8486f0c77fd16a2d43,,,1,,06/04/2019 18:40,,,B4 Pharmacy,EricKay,,,
-0.913916579,5.339020069,4615061889,node,9,clinic,,,45257319,,,8c5ec86330904beaab4e77a85a817bbb,,,1,,17/01/2017 22:44,,,Sanford Internal Clinic,mawutor,,,
-0.209622723,5.551813456,7296409694,node,9,pharmacy,,,82212162,,,c2a2345e83b74f83b29c05ac9b2c388e,,,1,,15/03/2020 9:29,,,Baseline,Enock4seth,,,
-0.910631711,9.404344529,7047185833,node,12,pharmacy,,,79394835,,,1a808c4140554f4cb8bd4db46049161c,,,2,,09/01/2020 22:26,,,,mfbehrens99,pharmacy,,
-0.207520206,5.657764065,7637963327,node,9,pharmacy,,,86910295,,,ef3f775e44f44e2ba040c78b8448e5ea,,,1,,20/06/2020 12:41,,,KFB Pharmacy,Enock4seth,,,
,,457878743,way,9,clinic,,,55184941,,,273f29483927431bb7b90108aee4c18d,,,2,,05/01/2018 11:59,,,Polyclinic,Enock4seth,,,
-0.124015831,5.638853737,5819906953,node,18,pharmacy,Spintex Road,,75054179,,,93df48af2d1d435ea56bdb564d5e54e8,24-Jul,,3,,29/09/2019 6:52,,Spintex Accra,Biotic Pharmacy,mawutor,,,
-1.105712377,10.97956557,6542893588,node,12,pharmacy,,,75041940,,,88fe2b1badde44c4b34ecbb59fa40d39,,,2,,28/09/2019 14:53,,,Okam,mfbehrens99,pharmacy,,
-2.771331906,5.286816821,7321882985,node,15,clinic,,,82581325,,,4017d19dd19140529c95ca4194e29771,24-Jul,,2,,24/03/2020 16:51,,,Elubo Health Center,stephen benzoate,,,
,,786224221,way,12,hospital,,,82875467,,,424355def52747beac952738dd44c4f1,,,1,,31/03/2020 14:08,,,Tetteh Quarshie Hospital,Jcasas1,hospital,,
,,544628502,way,15,clinic,,,62722171,,,3acf8a7d4abd4079a0a1143496898eb1,,,2,,19/09/2018 8:52,,,Sankpala Health Center,wakfuseini,clinic,,
0.051987288,5.761798319,7095415507,node,9,pharmacy,,,79010522,,,76c416ed098b47e2ab27108c8aa4b652,,,1,,30/12/2019 11:16,,,Voek Pharmacy,Enock4seth,,,
,,334626017,way,9,hospital,,,64323849,,,1239a96974c24abaa947e0028a2eb4c2,,,4,,09/11/2018 12:41,,,St. Elizabeth Hospital,magma18,,,
-0.125963282,5.607657383,7348800679,node,15,pharmacy,,,82848942,,,5e0c134e985a4d5ab2d10002229811d8,,,1,,31/03/2020 2:22,,,Mutti Pharmacy,mawutor,pharmacy,,
-0.191992479,5.679272196,5210898985,node,9,pharmacy,,,53510174,,,2a480b3767d84d39abd0c6ae2b9709dc,,,1,,04/11/2017 17:34,,,Maidaal Pharmacy,Enock4seth,,,
-0.211161221,5.552039935,4430018890,node,9,pharmacy,,,42617928,,,d5ea85bad31c43319c9d20c8489465b7,,,1,,04/10/2016 0:25,,,Pharmacy Council &National Drug,Joshua Amudzi,,,
-1.986194258,7.117647349,7257493786,node,9,clinic,,,81674483,,,44c0a55f7d3d4f82ac186defdb3c1323,,,1,,02/03/2020 9:53,,,Mansion chips compound,Arnson,,,
-0.180600802,5.683883752,7614571218,node,9,pharmacy,,,86553579,,,f6c9275255304e3e80e2ea00cf55f828,,,1,,12/06/2020 8:15,,,Visat Pharmacy,Enock4seth,,,
-0.212598969,5.54528848,6215799885,node,9,pharmacy,,,66389331,,,5122dfb0e2cc4ff4b866f766ca67366b,,,1,,17/01/2019 9:38,,,Hills Pharmacy,Enock4seth,,,
-0.086066932,5.59522107,6744277475,node,9,pharmacy,,,73720837,,,aaa129607a2f4fd6a344439c25dd9ce5,,,1,,25/08/2019 16:01,,,GAB Pharmacy,Enock4seth,,,
-0.197306941,5.581569296,6975166245,node,27,clinic,Mallam Futa Street,private_profit,77040843,,,62f544d0648d4af78c1c7a79ec4a693a,24-Jul,Open Cities Accra / GARID- Field Survey,1,,13/11/2019 22:07,,Accra,Layfa Clinic,YMawufemor,,,
-0.150888212,5.713597179,6575313093,node,6,pharmacy,,,71683562,,,e892090bae904e51bd1479621786f14a,,,1,,27/06/2019 18:51,,,,mawutor,,,
,,790553781,way,21,clinic,,Private,83382331,,,0f3afbe4ec81474eaa1142cd51fcbc02,,,1,,10/04/2020 20:57,,,Klimovic Clinic,amedsanda,clinic,private,
-2.351472233,4.938497447,7742977686,node,9,clinic,,,88442666,,,a055b7a0c21f4829aa44f737eec95695,,,1,,24/07/2020 7:39,,,Linfam Medical Centre,Gameli Agboada,,,
-0.192894372,5.601588382,1827548153,node,12,clinic,,,49080566,,,6af4df2abdcd420ebd1c746f10df4817,Mo-Fr 07:00-18:00; Sa 09:00-12:00,,4,,29/05/2017 17:45,,,Medlab,macabe5387,,,
-1.397080575,6.850167995,4594133293,node,9,pharmacy,,,44976061,,,d28698f7eaa44311906dff0fe8f3659f,,,1,,07/01/2017 10:54,,,Bro.TONNY,fremekeke km,,,
-2.823781329,5.821840574,8074392117,node,6,pharmacy,,,93416590,,,908b6a8f175c4013941d69b4bb7372f9,,,1,,02/11/2020 11:29,,,,GabiStone,,,
-0.109320762,5.579162852,6769611313,node,9,pharmacy,,,74046124,,,5889436e495b403f89ed6d327a833120,,,1,,03/09/2019 14:55,,,Jilak Chemists,Enock4seth,,,
-0.174403977,5.678368795,5732865693,node,9,clinic,,,60332359,,,d1b088843acf4293b5ce939c8da9d15a,,,1,,02/07/2018 0:14,,,Care Medical and Martenity,Enock4seth,,,
-0.196221149,5.666410753,6715223673,node,9,doctors,,,73406162,,,f8e8983e07ea46ad9b29425b13e3036b,,,1,,16/08/2019 9:25,,,CITA Geakrh,Enock4seth,,,
,,787648877,way,12,hospital,,,83048293,,,70c7573af5034e8d817889bf9f74091b,,,1,,03/04/2020 17:42,,,GMC Hospital,Jcasas1,hospital,,
-0.202059061,5.56899334,1728032244,node,9,dentist,,,11396502,,,21b51e2614a447a9bab2bdf2e83f43d3,,,1,,23/04/2012 15:37,,,New world dental clinic,GO_OSM,,,
-0.213776961,5.56194877,8976806587,node,9,hospital,,,109084829,,,09d40fa6f25447ff820fa73c774b447c,,,1,,03/08/2021 10:24,,,Atta Quarshie Merton Memorial Hospital,pkodame,,,
,,335955478,way,9,clinic,,,60665151,,,93e473d75f85487295b2ed5cecd81e2a,,,3,,12/07/2018 20:55,,,KNUST Student's Clinic,Sammyhawkrad,,,
-0.476499335,5.431064849,8005716873,node,9,clinic,,,92455245,,,ab288576a80a4b0a830b5411e44d6487,,,1,,14/10/2020 7:25,,,Village of Hope Clinic,pkodame,,,
,,622248176,way,9,pharmacy,Accra-Winneba Road,,62236945,,,a08eabff57e84fe592567708dd918ef3,,,1,,03/09/2018 7:02,,,,magma18,,,
0.468019196,6.615740244,5739266521,node,12,pharmacy,Togbe Tawiah,,60411913,,,89b6f9aab89d4fb0af496b0b28ffd837,,,1,,04/07/2018 15:07,,,Gabriel k Adom,mawutor,,,
,,785886182,way,12,hospital,,,82827625,,,786015bd6dc04cf2a6406960da551607,,,1,,30/03/2020 13:55,,,Valley View Clinic,Jcasas1,hospital,,
,,761176940,way,12,hospital,,,79237655,,,58537e9bf7f04c6f840318028471a2ac,,,1,,06/01/2020 8:20,,,Talensi District Hospital,mfbehrens99,hospital,,
-0.21097246,5.638332718,7631821113,node,9,,,,86815288,,,89e9e67e1a0b48cd8b585b36de49a9c7,,,1,,18/06/2020 9:16,,,MDS-Lancet Laboratories,Enock4seth,laboratory,,
-0.153779634,5.626418681,6882941356,node,12,clinic,,,94546240,,,7c4cc7de6b31476cbc1f166f437b17f3,,,2,,21/11/2020 14:12,,,Medical & Dental Clini6,G1asshouse,clinic,,
-0.237964955,5.610437158,6283465058,node,30,pharmacy,Tshuapa Street,private_profit,67263920,,,2728badc65a04ab79670bc3e34f48747,Mo-Sa 08:00-18:00,Open Cities Accra - Field Survey,1,no,16/02/2019 21:34,,Accra,Esther's Pharmacy Shop,Sammyhawkrad,,,
-2.778672357,5.289744452,7325296085,node,21,pharmacy,N1 Highway,Freda Bonifacio,82568177,,,02df7b5949694c9bb4de9f7c37c71908,Mo-Sa 07:00-18:00,,1,,24/03/2020 11:30,,,Phinas Pharmacy,stephen benzoate,,,
,,786230085,way,12,hospital,,,82876164,,,741902dd86914bb08d18eba1274edbd7,,,1,,31/03/2020 14:26,,,Kumasi South Urban Health Centre,Jcasas1,hospital,,
-0.188225652,5.605744465,1191436208,node,9,pharmacy,,,25385139,,,c8ef7e9bbb0e44bd9cc48e5fb82f5973,,,3,,12/09/2014 8:55,,,Worldview Pharmacy,GO_OSM,,,
-1.756629017,4.896341336,7751969567,node,9,pharmacy,,,88526700,,,2abbf45e1de6452c8e2a12adc9a47f92,,,1,,26/07/2020 16:48,,,Kinapharma Limited,pkodame,,,
-1.938753524,7.590867139,6535927364,node,6,pharmacy,,,71082007,,,bbc9889a89b544efb4877ac6f1aff554,,,1,,09/06/2019 21:54,,,,Enock4seth,,,
-2.320685671,7.33393708,6814430285,node,9,pharmacy,,,74755900,,,6d922a37f98a4a58ad535419f30b9c37,,,1,,21/09/2019 18:13,,,Miney Pharmacy,mawutor,,,
-0.19412165,5.575588725,6649973861,node,9,clinic,,,72684960,,,ddbe25884a73488b945131eb3653d587,,,1,,26/07/2019 12:30,,,GBC Clinic,Enock4seth,,,
-0.246730414,5.630240577,7170251487,node,9,pharmacy,,,85489845,,,85fd51cb4a2b4c16be887689b862c503,,,2,,20/05/2020 9:40,,,Pharma George,Enock4seth,,,
,,745357423,way,12,clinic,Nana Yaw Minkah Street,,77237140,,,9f62379f782541258a1634595def6bd9,,,2,,18/11/2019 15:54,,,Providence Health Center,Deagar,,,
-0.084740412,10.81258976,6058330729,node,9,doctors,,,66574355,,,9ad7ffc085f645d8bf0ad1f2b6c32722,,,2,,23/01/2019 16:05,,,,talika,hospital,,
,,675606453,way,9,hospital,,,74271107,,,4d9350a776374f2db710dafcdd26d161,,,2,,09/09/2019 15:53,,,Suntreso Government Hospital,mfbehrens99,,,
,,247289779,way,12,hospital,,,49961377,,,58e0448724314785b145c4cfbe12be94,,,2,yes,01/07/2017 9:54,,,Sape Agbo Memorial Hospital,Enock4seth,,,
-1.985081728,7.561071652,6685180981,node,9,pharmacy,,,73037237,,,36fca6e186354001921660ad9a094e58,,,1,,05/08/2019 19:06,,,Manu Yaa pharmacy,GabiStone,,,
-2.521498469,6.804169032,6746063694,node,9,pharmacy,,,73749950,,,b954c73f267c4299998053ad2330a93c,,,1,,26/08/2019 12:23,,,Barliza pharmacy,GabiStone,,,
-0.834056236,9.426299583,6657421184,node,12,pharmacy,,,79474897,,,ddf6f63c24ba4ca793954f1b8bb1004f,,,2,,12/01/2020 12:52,,,,mfbehrens99,pharmacy,,
,,776096298,way,12,clinic,,,83342329,,,de296e2df3ec4bde959e0bde2386cc39,,,2,,10/04/2020 6:38,,,Clinic,amedsanda,clinic,,
,,425718114,way,9,doctors,,,40113061,,,d88d7252cbcd4149bc1c4d12b63cb7dc,,,1,,18/06/2016 10:33,,,Mission Children Clinic,GO_OSM,,,
-1.120458073,5.174670561,8142911215,node,9,pharmacy,,,94444888,,,b059d4825a794066ad7b4b20b98059c5,,,1,,19/11/2020 15:05,,,Phillis Oduro Sarah Pharmarcy,pkodame,,,
,,674644209,way,9,hospital,,,67802660,,,a04e8217c0cf40208cef7ce3ca08d646,,,1,,05/03/2019 12:32,,,Angela Catholic Clinic,Deagar,,,
,,506292206,way,15,hospital,,private,68147824,,,15ec6855045447c7a8c5896b50422269,,,4,,14/03/2019 18:54,,,Cross Medical Centre,maggot27,hospital,,
,,689109517,way,27,hospital,,Governement,85111973,,,a01c711997f148118cd3a05a0e56f0ac,,,5,yes,13/05/2020 2:18,,Winneba,Trauma And Othopedic Hospital,Esther Putehit,,public,
-1.253514164,5.113024429,6512781822,node,9,pharmacy,,,70800724,,,d0b0d29499844f75983f25e1813ed378,,,1,,31/05/2019 8:57,,,Ave Maria Pharmacy,pkodame,,,
-1.619189777,6.699859935,5643500622,node,15,clinic,Ashanti New Town Road,Dr. Mensah,59290749,,,3700ede191ad4386937fbfc5d1129e20,,,1,,26/05/2018 10:12,,,Dr. Mensah,DrCrack,,,
-0.172021756,5.636402366,1801462419,node,6,doctors,,,30294165,,,49447b4be6f84777ae46d991124a532d,,,2,,17/04/2015 20:06,,,,GO_OSM,,,
-1.856416077,9.214069459,5551059075,node,9,clinic,,,85035319,,,43a76877292847219817132f83f41260,,,8,,11/05/2020 16:17,,,Nurse's quarters,RCD49,,,
-0.139627377,5.632667725,5083433636,node,12,pharmacy,Spintex Road,,70609065,,,fd5a91d1899f4328b375175bf2917398,,,3,,25/05/2019 11:10,,,The Medipoint,Enock4seth,,,
,,787379775,way,9,hospital,,,83014522,,,65ba0314332f456fb680116c95179182,,,1,,03/04/2020 7:09,,,,Jcasas1,hospital,,
-0.177423222,5.640990117,5300408284,node,12,pharmacy,,,54858147,,,a016a99ffc6a468ab3cdfbfa8f2ffcbe,"Mo-Sa 08:00-21:00, 09:00-18:00; Su 15:00-21:00",,1,,23/12/2017 8:16,,,Solutions Pharmaceuticals Limited,Enock4seth,,,
-1.745034582,4.923411446,2084212605,node,9,dentist,,,50072168,,,64070a6eded24746ae2166d233e0b002,,,2,,06/07/2017 2:18,,,Government Dentist Department,dnwilson,,,
-0.215360471,5.635420342,2148020987,node,6,doctors,,,14970604,,,c0e8c144adbb4f039e9bae3bfa5199c2,,,1,,09/02/2013 18:04,,,,lowlevel,,,
,,785917727,way,12,hospital,,,82833072,,,86bd1aa6a2304cb9920ee461f914ad36,,,1,,30/03/2020 15:56,,,Lekma Hospital,Jcasas1,hospital,,
-2.435719078,5.809537868,6698629385,node,9,pharmacy,,,73216289,,,2917dbcf89814e8990e49ff16b7dfe61,,,1,,10/08/2019 9:08,,,George Dadzie,magma18,,,
,,725256413,way,12,pharmacy,,,76219230,,,afd150f689cc4703b97fe382b6b03ae6,,,3,,25/10/2019 16:07,,,Collins Owusu-Ansah,mfbehrens99,pharmacy,,
-1.645571315,6.758884291,6533634741,node,9,pharmacy,,,71049006,,,523a4c9dedbb4faf99422d302cddf921,,,1,,08/06/2019 11:22,,,Aslina Chemist,Teyvi-Angela,,,
-0.185146979,5.607734832,8006375662,node,9,pharmacy,,,92468449,,,37cfc8862e8149c2b530a62057293d2b,,,1,,14/10/2020 11:09,,,Ernest Chemists,Enock4seth,,,
,,706230762,way,30,clinic,Chief Chamba Street,private_profit,77648411,,,52f1bc058f124ff2956a0379e0f91656,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Open Cities Accra / GARID- Field Survey,2,yes,27/11/2019 18:17,,Accra,Ghanuba Specialist Clinic,Sammyhawkrad,,,
-0.133657869,5.595583755,5322314854,node,9,pharmacy,,,55191562,,,ac6ee620dfb94372b1ebbdef0df9ebf6,,,1,,05/01/2018 16:49,,,Speed Pharmacy,Enock4seth,,,
,,715097996,way,15,pharmacy,Al-Waleed Bin-Talal Highway,,77661932,,,7c09b4cc444344a5bd56027c5b7437c6,,Open Cities Accra / GARID- Field Survey,4,,28/11/2019 5:31,,Accra,,Enock4seth,,,
,,788136715,way,12,hospital,,,83094283,,,25992465f7714bb29343a7beadaaf1db,,,1,,05/04/2020 10:35,,,Baptist Medical Centre,Jcasas1,hospital,,
